,标题,作者,漫画分类,风格类型,保存格式,封面,内容简介,是否完结
319,阿拉丁,墨飞,内地漫画,魔法,JPG,http://images.dmzj.com/img/webpic/5/1002605251438681057.jpg,海天少年——阿拉丁 神灯的传说，家喻户晓。可是在几百年前，这只能实现愿望的神灯突然消失了。但是神灯的传说并没有结束。某日，平静的小镇-东安镇，迎来了3个奇怪的客人，他们的目的是寻找名为“阿拉丁”的少年。在这座小镇里，真的有神灯的继承者吗？,已完结
320,朝阳白雪,寅仔,内地漫画,"魔法,奇幻",JPG,http://images.dmzj.com/img/webpic/2/1002932821438761015.jpg,光照耀着白雪，呈现她最美的样子，然……,已完结
321,满月,墨飞,内地漫画,"悬疑,神鬼",JPG,http://images.dmzj.com/img/webpic/5/1002605251438846173.jpg,在月黑风高的某个晚上，刘老太和一些动物变成了怪物，让村民全部进入高度恐惧和激怒。,已完结
322,两个人的幻境,三千笑容,内地漫画,"爱情,魔法",JPG,http://images.dmzj.com/img/webpic/2/1002839621438846669.jpg,凉夏的夜晚，一场因为心动而扬起的绚丽幻境。——来自沈颖子的浪漫短篇小故事~,已完结
323,耳中长街,三千笑容,内地漫画,"格斗,爱情",JPG,http://images.dmzj.com/img/webpic/2/1002839621438849175.jpg,来自耳朵深处的声音,已完结
324,妖狩,三千笑容,内地漫画,"格斗,魔法",JPG,http://images.dmzj.com/img/webpic/2/1002839621438849350.jpg,被神遗弃的孩子在深渊觉醒,已完结
325,不是四格的四格,木燃敷,内地漫画,搞笑,JPG,http://images.dmzj.com/img/webpic/1/1002990211438864410.jpg,我的囧囧生活，天然呆不含糖,已完结
326,丧尸生存手册星座篇,巨果酱,内地漫画,搞笑,JPG,http://images.dmzj.com/img/webpic/12/1002937121438928806.jpg,我是一只丧尸，喵~,已完结
327,丧尸生存手册,巨果酱,内地漫画,搞笑,JPG,http://images.dmzj.com/img/webpic/12/1002937121438912306.jpg,我是一只丧尸，喵~,已完结
328,星星信差,一穆,内地漫画,冒险,JPG,http://images.dmzj.com/img/webpic/1/1002347811438921190.jpg,"信差艾伦在一次任务中发现了一个沾着血迹的包裹,作为特殊的战地信差，艾伦设法找到了包裹的收件人——一个任性小男孩。 在完成任务的同时，艾伦了解了男孩傲慢任性的背后其实是因为过渡思念在前在线的父母。了解了男孩心情的艾伦，没有在完成任务之后一走了之，反而留下来用实际行动让男孩了解了什么是真正的爱。",已完结
329,东村的植文字士,猫要喝咖啡,内地漫画,"格斗,热血",JPG,http://images.dmzj.com/img/webpic/14/1001139941438935499.jpg,某天，西村的少女小纱有一件很重要的东西被盘踞在东西两村中间的土匪头领拾走了，小纱只有前往东村请求不久前到来的植文字士的帮助，可是这名植文字士却是个有名的贪财鬼，还是个专门烧开水的……故事由此展开。,已完结
330,幽都毁图叽团,千谦,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/3/1439019895.jpg,幽都毁图叽团,已完结
331,学校里的事情,冰凌传晴,内地漫画,搞笑,JPG,http://images.dmzj.com/img/webpic/1/1003031611439021137.jpg,学校发生一些搞笑真实小故事改编,已完结
332,永远的爱人,冰凌传晴,内地漫画,纯爱,JPG,http://images.dmzj.com/img/webpic/1/1003031611439020814.jpg,无论多少世转世轮回，一定找到你,已完结
333,叫兽大战凤姐,大红机器,内地漫画,格斗,JPG,http://images.dmzj.com/img/webpic/11/1002890711439265047.jpg,勇敢的前进吧少年！人类的未来在你手中！,已完结
334,新神录,水木玄支,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/2/1003243221439800548.jpg,以封神之墨，写神之笔，记录世间一切神鬼志异！,已完结
335,深夜诅咒,七月声,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/10/1003267301439891555.jpg,午夜的女生寝室，回发生什么呢？,已完结
336,骆良维，我追不到你,吴小花Tiny,内地漫画,"爱情,校园",JPG,http://images.dmzj.com/img/webpic/5/1003298851439997499.jpg,喜欢陌生人，一辈子一个就够了。,已完结
337,混沌·劫,采蘑菇的司马公公,内地漫画,神鬼,JPG,http://images.dmzj.com/img/webpic/12/1001990321440138604.jpg,《西游记之大圣归来》反派混沌同人。,已完结
338,路the way,YOUNGX,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/8/1003395481440382085.jpg,浮华背后 守着属于自己的那份孤独，当回过神来 那个一直以来的孤独的来源，已经不再是最初的模样...,已完结
339,夜话,惊蛰,内地漫画,"悬疑,治愈,其他",JPG,http://images.dmzj.com/img/webpic/11/1003187711440425165.jpg,与君叙说一则夜话,已完结
340,凤武天成,鳯行者,内地漫画,"冒险,格斗,热血",JPG,http://images.dmzj.com/img/webpic/0/1000990601440407451.jpg,本故事改编于真假美猴王里 假设以这个故事为背景 真的美猴王被当成六耳猕猴来处置 六耳猕猴替代真的美猴王成为斗战佛 其中隐藏着巨大的玄机 但孙悟空是不会死的 这么说很简单 以为生死册里没有他的名字 于是 他的灵魂被封印起来了 落入凡间 过了不知多久被一个少年得到 ,已完结
341,GTA5xDoraemon,EN,内地漫画,其他,JPG,http://images.dmzj.com/webpic/11/gta5xdoraemon.jpg,哆啦A梦和GTA的组合创作,已完结
342,胡同,上官画蓉,内地漫画,治愈,JPG,http://images.dmzj.com/img/webpic/0/1003084201440511876.jpg,当时给朋友看过奶奶家的照片，说从小就是这里长大的，他就很羡慕，说我是住在古迹里头，不幸被他言中这个地方真的成了古迹，从此就不能住人了。如果说住宅和人达到完美融合天人合一，大概就是这种境界了吧，那种几十层的胶囊式住房根本就是望尘莫及。,已完结
343,宴,上官画蓉,内地漫画,悬疑,JPG,http://images.dmzj.com/img/webpic/0/1440553600.jpg,一个厨子和一个杀手的故事。,已完结
344,最终愿望,日光天境-丁大风风,内地漫画,"冒险,奇幻,搞笑",JPG,http://images.dmzj.com/img/webpic/19/1001723191440662715.jpg,"武学奇才文贤谛,阴差阳错被自己所暗恋的女神开车撞成重伤!危在旦夕的他会遇到什么样的神展开?
最感人的也最搞笑的少年奇幻冒险漫画,来看看吧!绝对不会让你失望哦!",已完结
345,地狱的19层,博洋大叔,内地漫画,悬疑,JPG,http://images.dmzj.com/img/webpic/19/338923391440746972.jpg,改编自蔡骏的同名小说《地狱的19层》,已完结
346,圣诞快乐,大鬼,内地漫画,生活,JPG,http://images.dmzj.com/img/webpic/16/1003505761440810084.jpg,无人陪伴的圣诞,已完结
347,JOJO同人漫画,吞赦日月,内地漫画,"纯爱,搞笑",JPG,http://images.dmzj.com/img/webpic/14/1003555941441011812.jpg,JOJO同人漫画,已完结
348,糖果雨,胡雨果,内地漫画,"其他,治愈,生活",JPG,http://images.dmzj.com/img/webpic/12/1003592721441279532.jpg,一个老男人挽回自己童年的故事。,已完结
349,我的同桌是学霸,羽月冰姬,内地漫画,"爱情,校园",JPG,http://images.dmzj.com/img/webpic/2/1003706021441890197.jpg,新学期的第一天，就把学霸同桌推倒了？！接下来的日子是无限苦逼，还是充满惊喜呢？女汉子遇上腹黑学霸的激情日常···,已完结
350,KUMA!大暴走,OREZ,内地漫画,"冒险,科幻,热血",JPG,http://images.dmzj.com/img/webpic/10/1003745301442083226.jpg,"这次是一部科幻西部追逐热血少年漫.讲述侠盗主人公因为被卷入了一个盗贼案件中，继而转为成为全职赏金猎人的故事.故事风格偏向西部科幻类.主打,变形机甲,追逐,以及小萌熊!!",已完结
351,猫爷的报恩,使徒子,内地漫画,搞笑,JPG,http://images.dmzj.com/img/webpic/0/1001997401442485032.jpg,在路上救了一只猫，然后猫来报恩的故事,已完结
352,饕餮症,吴贵贵,内地漫画,"爱情,奇幻,其他",JPG,http://images.dmzj.com/img/webpic/12/1003811521442495777.jpg,在范阳，一种人们闻所未闻的疾病悄无声息的爆发，病患对食物的渴求远远超过一般人，而战事的逐渐扩散使得全国上下更是无人有心情去关注这场尚未有其他隐患被发现的疾病，医者将此病命名为：饕餮症。,已完结
353,童话三国奇遇记,云长智,内地漫画,"冒险,搞笑",JPG,http://images.dmzj.com/img/webpic/17/1003806371442471418.jpg,讲述刘备、关羽、张飞一行人在蒙古大草原的故事。轻松 搞笑  幽默,已完结
354,我叫MT之时光之穴,神居动漫,内地漫画,"冒险,热血,搞笑",JPG,http://images.dmzj.com/img/webpic/19/1003821191442556866.jpg,《我叫MT之时光之穴》讲述了哀木涕一行队伍机缘巧合下接受了去往旧希尔斯布莱德丘陵的任务，他们解救了神秘的兽人，见证了麦迪文开启黑暗之门，又引发了兽人与人类的第一次战争。最终他们的命运会走向何方？还请拭目以待！,已完结
355,无害,胶质,内地漫画,奇幻,JPG,http://images.dmzj.com/img/webpic/7/1003897871442886898.jpg,本应是普通的金鱼卵，竟然养成了一只水怪？！,已完结
356,桂月花事,廿九,内地漫画,"纯爱,历史",JPG,http://images.dmzj.com/img/webpic/10/1003842301443017912.jpg,宋代背景的小小耽美漫画，很适合桂花绽放的时候看哦。,已完结
357,分身乏术,师阔,内地漫画,"其他,奇幻,搞笑",JPG,http://images.dmzj.com/img/webpic/0/1000210401443156123.jpg,搞笑漫画,已完结
358,时间咖啡店,大鬼,内地漫画,治愈,JPG,http://images.dmzj.com/img/webpic/16/1003505761443177531.jpg,关于约定与失忆症,已完结
359,白玉,连汪,内地漫画,"爱情,奇幻",JPG,http://images.dmzj.com/img/webpic/3/1004279031444369300.jpg,谁道戏子无情 凭是那戏子吊死在戏台前的大梁上 也是将这猫托给了卖油条那老头的孙女,已完结
360,论少年勇者的职业教育问题,澄子,内地漫画,冒险,JPG,http://images.dmzj.com/img/webpic/18/1000859181444371643.jpg,一个结局感人的短篇，有机会补个后续，画来练手的,已完结
361,连环,澄子,内地漫画,"悬疑,纯爱,治愈",JPG,http://images.dmzj.com/img/webpic/18/1000859181444372987.jpg,还是练手的短篇，看懂并喜欢的请告诉我！我们真的超没自信的……脚本阿炎，作画澄子。喜欢还是批评都请告诉我！,已完结
362,喜欢你的我,李望安,内地漫画,"爱情,校园",JPG,http://images.dmzj.com/img/webpic/2/1003510621444477274.jpg,高中生苏阳喜欢着自己的同桌李乐，一直默默地努力让自己变得优秀，等到终于鼓起勇气要表白时，才发现……,已完结
363,足球场,于彦舒,内地漫画,"竞技,热血",JPG,http://images.dmzj.com/img/webpic/4/1445311123.jpg,"《足球场》长篇连载版，2002年连载于《吉美漫画》。已完结。
少年足球漫画。",已完结
364,所谓神，大概会这样（吧）。,于彦舒,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/4/1000857041445242677.jpg,《所谓神，大概会这样（吧）。》发表于 《COMIC新视点》。讲述一个黑袍的死神救了小天使的故事。,已完结
365,临水照花心,漫天星工作室,内地漫画,仙侠,JPG,http://images.dmzj.com/img/webpic/2/1000910821445235511.jpg,恋上荷仙子的鲤鱼，在仙子逝去之后，日日思念，泪若断珠……,已完结
366,女贼塔塔,于彦舒,内地漫画,"冒险,科幻",JPG,http://images.dmzj.com/img/webpic/4/1000857041445324905.jpg,机械星球，美少女盗贼大活跃！发表于《星漫》少年版。,已完结
367,漫画侠,于彦舒,内地漫画,"生活,热血",JPG,http://images.dmzj.com/img/webpic/4/1000857041445842416.jpg,为了正义而走上的漫画之道！《漫画侠》发表于《北京卡通》。,已完结
368,实验型怪物高校,剧象漫画,内地漫画,"搞笑,其他",JPG,http://images.dmzj.com/img/webpic/7/1002475871445916870.jpg,普通女高中生桦莺的同桌消失半年后居然成为僵尸回归了，周围的同学们很多也都是隐藏的怪物，普通女高中生与不同寻常怪物同学们的校园爆笑日常故事。,已完结
369,心剑,晓解,内地漫画,"格斗,武侠",JPG,http://images.dmzj.com/img/webpic/3/1000432831445607728.jpg,再一次小队的任务中帅气小哥击败猥琐大叔,已完结
370,草莓情缘,涵露清秋,内地漫画,"爱情,奇幻",JPG,http://images.dmzj.com/img/webpic/12/1004579521449202021.jpg,无厘头少女漫画！原作发表于《女刊》白嫩派，原名叫《魔校抽风天雷恋》。作者每次读到这个名字就自插双眼无以自拔，只好面壁思过认真的重起个名字（其实还是没想出应该叫啥，于是干脆就大俗一把）。,已完结
371,我和小猫的岁月,动漫神居,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/19/1004692391445939756.jpg,动漫神居,已完结
372,不羁的风,寰宇歌手胖虎,内地漫画,"格斗,热血,励志",JPG,http://images.dmzj.com/img/webpic/3/1004883631446528261.jpg,一个关于格斗的故事，梦想、热血都在这里！,已完结
373,大学欢乐多,动漫神居,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/19/1004692391446459478.jpg,动漫神居,已完结
374,我们家那个没出息的,黑肱四,内地漫画,生活,JPG,http://images.dmzj.com/img/webpic/14/1004971741446711497.jpg,一个姐姐和双胞胎妹妹的每日日常。小小的幸福,已完结
375,A KEEPER,于彦舒,内地漫画,竞技,JPG,http://images.dmzj.com/img/webpic/4/1000857041447664453.jpg,刊载于《新干线》。,已完结
376,北极南极,于彦舒,内地漫画,"治愈,生活",JPG,http://images.dmzj.com/img/webpic/4/1000857041447752875.jpg,30年后，北极的冰川将完全融化……只留下孤独的南极。,已完结
377,冲刺小天,于彦舒,内地漫画,"冒险,竞技",JPG,http://images.dmzj.com/img/webpic/4/1000857041447837910.jpg,《冲刺小天》发表于 《吉美漫画》，和小天一起创造属于自己的迷你赛车吧！,已完结
378,STEP,于彦舒,内地漫画,"冒险,奇幻",JPG,http://images.dmzj.com/img/webpic/4/1000857041447839620.jpg,萌萝莉帅大叔，你以为要上演浪漫满屋？NO，他们可是来吸血的！,已完结
379,访客,杨不女,内地漫画,治愈,JPG,http://images.dmzj.com/img/webpic/3/1005370631447902289.jpg,自己会不会在某个时间段的自己相遇呢？,已完结
380,一灯法师,王凯,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/11/1005371911447925326.jpg,,已完结
381,为什么不死,王凯,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/11/1005371911447925417.jpg,,已完结
382,我砍,王凯,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/11/1005371911447925531.jpg,,已完结
383,拔牙,王凯,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/11/1005371911447925641.jpg,,已完结
384,猪才怪,王凯,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/11/1005371911447925774.jpg,,已完结
385,喂药,王凯,内地漫画,其他,JPG,http://images.dmzj.com/img/webpic/11/1005371911447926051.jpg,,已完结
