,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节
485,201833,就是爱呆萌！,皖妗雨,https://oss.mkzcdn.com/cover/2015-05-13/5138433_202917.jpg!cover-400,"
              作者喜欢温馨的可爱呆萌为主.我只是画手 写手昵称有标注（昵称是微博昵称）（写手同意情况下画的！）              ",连载中,520
486,212834,穿越做女王,王氏教育集团,https://oss.mkzcdn.com/comic/cover/20180620/5b2a227e9a886-223x297.jpg!cover-400,"
              普通高中生沈俊一放学路上为了救一个神秘男孩，被疾驰的卡车撞到了异世界魔女国度,在魔法森林的湖边被见习魔女伊莎贝拉发现并拖回去治疗，治疗时发现！他身上竟然有魔女王国的女王之烙印？！可沈俊一是男人啊......              ",连载中,停更通知
487,212560,我的悲伤比宇宙小一点,珑静,https://oss.mkzcdn.com/comic/cover/20180228/5a963f703e66c-593x791.jpg!cover-400,"
              这是一系列关于“分手”的爱情故事短篇。

故事里，形形色色的主人公，他们寻觅着爱情，同时又失去着爱情，

有芳心初动的少女，有不敢言爱的少年，
有坚强执着的妇人，有脆弱不堪的情人......

他们疯狂，执着，痛苦，挣扎......
注定的结局。
不一样的经历....

“我曾经喜欢过你，即使隔着海，隔着山，隔着整个世界，
  “你的身影，你的气息，依然明晰......”              ",连载中,第四十三章：最终回：离别
488,181297,雨后,沫兮,https://oss.mkzcdn.com/comic/cover/20190301/5c794f02cbe4a-964x1285.jpg!cover-400,"
              以前一点描的画的删不掉，就无视吧，大概有7、8张左右。最近三年的画都是原创，骂垃圾的也停停吧，没意思。
现在画枪巴              ",连载中,枪巴是真的！！！
489,215143,重生空间：豪门辣妻不好惹,iCiyuan动漫,https://oss.mkzcdn.com/comic/cover/20191224/5e017b80be96f-750x999.jpg!cover-400,"
              她，鬼医传人，竟然重生到了一个小可怜虫身上。说她傻？炼丹医术吓傻你！笑她惨？随手就能将渣妹后妈扎个透心凉！重生一世，林素儿只想揍渣男虐渣女活个潇潇洒洒，怎料却是招惹了整个华夏国最尊贵的男人，吃了豆腐她撒腿就想跑，不想却被男人强势抓回。“小丫头，吃了就要负责，这道理要我教你？”              ",连载中,第12话 护妻狂魔上线
490,210089,莫名的眼镜,佚名,https://oss.mkzcdn.com/comic/cover/20180724/5b56e2e434358-799x1066.png!cover-400,"
              一百年后，世界出现无数个全新概念公司；这一天莫名上课偷玩游戏，屏幕却突然出现一个女神警告他赶紧离开学校；莫名回到家，竟发现一副眼镜！              ",连载中,第58话
491,215043,暗夜甜宠：误惹第一恶魔,有鹿文化,https://oss.mkzcdn.com/comic/cover/20191226/5e0409dbec2f3-600x800.jpg!cover-400,"
              七年前的一场意外，让我遇到一只吸血鬼…他把我推向无尽的深渊，我被迫离开曾经深爱的男人…七年后，我回国重新开始遇到一位霸道总裁，他对我的与众不同，给我招来无尽的灾难…甚至被妖怪掳走，就在我生命垂危之时，一位银发美男为我披荆斩棘……同时徘徊在三个男人之间的我将何去何从？！              ",连载中,第19话 居心叵测的人
492,211930,钟馗传,谢峰,https://oss.mkzcdn.com/comic/cover/20170829/59a55694cd265-600x800.jpg!cover-400,"
              《钟馗传》改编自谢峰原创漫画《鬼王》。钟馗，才华横溢、满腹经纶，一心考取功名只为除净贪官污史，振兴家国。 钟馗，奸人当道，大业难成，一身怨气只得含恨而亡。 钟馗，传说中的驱鬼驱邪之神！身死心未死的他将怨气化作强大的战斗力量，拒入轮回并选择成为明鬼捕快，专门铲除人间作恶的厉鬼！ 且看钟馗如何与各路强大鬼怪作殊丝搏斗！              ",连载中,第158话 神迹二1
493,213920,龙敖天,C真,https://oss.mkzcdn.com/comic/cover/20181229/5c2794221d766-827x1102.jpg!cover-400,"
              因为家族败落的凌家姐妹，意外遇到无名少年，从此竟然走向通往至尊天的玄奇道路！              ",连载中,012（下）
494,212893,芯动危机,极漫文化,https://oss.mkzcdn.com/comic/cover/20180926/5bab5afbc061f-600x800.jpg!cover-400,"
              新闻报道各地民众因为智能机器人的普及，失业率达到了历史最高点，犯罪率和暴乱频发。“智能机器人之父”唯一的独身女罗肖娜，却被认为在这场暴乱中被认为是杀害自己父亲的凶手被通缉！              ",连载中,第30话 愿做不一样的半机器少女！
495,215062,爸气归来,丰祺动漫,https://image.mkzcdn.com/comic/cover/20191209/5dedc26936784-744x992.jpg!cover-400,"
              繁华的都市中，看起来和平共处的人族和妖族，暗地里总有些妖族依仗自身强大和天赋，屡次侵害人族；而一些有野心的人族修炼者也在暗地里做着准备。
这看似和平的社会底下，暗藏着无数危机。              ",连载中,公告
496,209367,速滑少年,于彦舒,https://oss.mkzcdn.com/comic/cover/20191218/5df9c5c18b13d-612x816.jpg!cover-400,"
              少年刘飞从小热爱冰雪，在冬日里的一天，初次尝试滑冰的他与齐子骁撞个满怀，两个热血少年在冰上进行激烈的追逐。这次意外的相遇改变了刘飞的命运，这名热爱冰雪的男孩，带着他乐观、积极、坚持不懈的精神，克服重重困难，最终从一名速滑“门外汉”，逐步成为一名优秀的速滑运动员，从而登上了世界速滑比赛的舞台······一段充满爆笑和泪水的青春故事正在娓娓道来。              ",连载中,第2季39话
497,213856,从漫画了解FGO！,リヨ,https://oss.mkzcdn.com/comic/cover/20181227/5c242c9346234-270x360.jpg!cover-400,"
              《Fate/Grand Order》官方和漫画家リヨ合作推出的WEB网络漫画《从漫画了解FGO！》（マンガで分かる！Fate/Grand Order）。漫画旨在通过有趣的漫画的形式向玩家解说各种「FGO」的游戏系统。              ",连载中,03部130话
498,205636,命格师,yogsun,https://oss.mkzcdn.com/cover/2016-08-11/6150249_094449.jpg!cover-400,"
              一个传承千年的门派，一出源自二十年前的阴谋，一场正邪大乱斗。              ",连载中,第24话 逃出生天（下）
499,209796,老夫子,王泽,https://oss.mkzcdn.com/comic/cover/20180529/5b0d2418e5996-659x878.jpg!cover-400,"
              老夫子漫画内的角色时常以不同的身分出现，包括乞丐政客演员和古代侠客。有时情节会发生在古怪的场景，例如遇见神仙外星人和吸血鬼，还有到了古代或未来世界。老夫子漫画喜用四字词语为题（如“恶有恶报”“原来如此”“耐人寻味”“自讨苦吃”等），主要环绕平民身边发生的事情，内容老少皆宜。由于图画附加的文字不多，且全为人手所写，易于阅读，故成为不少儿童学习四字词语的门槛。初期著作多为黑白色印刷，期后陆续推出彩色版《老夫子》。其另一特色是短小精炼，除长篇漫画以外，一般只有四至六格（早期亦有八格）。              ",连载中,第70话
500,215161,霸天战皇,二次元动漫,https://oss.mkzcdn.com/comic/cover/20191227/5e05f6d246d82-750x999.png!cover-400,"
              拥最美的红颜，战最强的对手，只手遮天，举世无敌。对于这个时代而言，他是黑暗世界唯一的王者，人生在世，当如天骄，王者归来，战皇霸天！              ",连载中,第13话 被监禁的她
501,214353,大理寺日志,好传动画,https://oss.mkzcdn.com/comic/cover/20190428/5cc56270df71a-750x999.jpg!cover-400,"
              武周年间，一介贫民陈拾只身来到洛阳寻找哥哥，阴差阳错下成为大理寺少卿的随身书吏。而这位少卿大人是一只会说人话的大白猫，陈拾也成为名副其实的“猫奴”，他也由此结识了各色各样的大理寺公务员，与少卿大人谱写了一连串的奇闻异事。              ",连载中,第229话
502,27578,爱斗罗，不变,廖子,https://oss.mkzcdn.com/comic/cover/20181206/5c088d7511088-210x277.jpg!cover-400,"
              这些都是在A4纸上画的，没有上色希望大家喜欢              ",连载中,男生
503,206714,王者荣耀之国士无双,迷之,https://oss.mkzcdn.com/comic/cover/20181124/5bf95ab809dda-2480x3306.jpg!cover-400,"
              讲述了一位名叫韩耀的高中少年，组建战队打上王者荣耀职业联赛，向最强职业选手黑白挑战的故事，然而韩耀和黑白的关系居然是....              ",连载中,七：班级对战（下）
504,126922,天珠变,时光静好2013,https://oss.mkzcdn.com/cover/2013-03-25/4100202_233305.jpg!cover-400,"
              一群少年奇幻冒险的旅程，科学、幻想、悬疑、历史。              ",连载中,1-2 笛声瑟瑟
505,212186,最萌身高差,剧能玩,https://oss.mkzcdn.com/comic/cover/20171112/5a0836621c8d0-213x284.jpg!cover-400,"
              女孩纸一米六怎么了？弯腰不会累抬手能够到货架上薯片的身高已经是生活的全部了好吗？最重要的是！可以和男票有萌萌哒的身高差哦～rn但是，有一个萌萌哒身高差的男朋友是什么感受？换灯泡不用踩凳子，看热闹不用踮起脚尖，撒撒娇还容易有小鸟依人的既视感？这都不是重点，我们萌萌哒的女主只想用切身体会告诉你——和他接吻像吞剑……rn“怎么，你不喜欢？”某霸道总裁一个眼神杀过来。rn“喜……欢……”受欺压的某矮个。rn哎哎哎，总裁！这是办公室哎！你别仗着高个子就随意壁咚好不好！rn一个关于身高差的故事，个矮别自卑，教会你怎么利用身高差撩妹or撩汉呐！              ",连载中,第50话
506,211837,妖闻录,小铜钱,https://oss.mkzcdn.com/zymkcover/999/mh/38588.jpg!cover-400,"
              小道下山开始人间的修行，临行前老道长给了他一个卷轴，卷轴里面记载着众多妖怪的名字和属性，需要时可以召唤，但要满足一定的条件才可以，小道好不容易才摸清楚了规律，又卷入各式各样的妖怪事件里              ",连载中,第131话
507,214977,幽篁吟,神漫,https://oss.mkzcdn.com/comic/cover/20191026/5db40a21bd72d-744x992.jpg!cover-400,"
              高中生杜少陵经常会做一个怪梦，梦里他是一个天生神力却又满心悲伤的人，一直在跟什么战斗，一直在苦苦寻觅着谁……
某天清晨，他再次从怪梦中醒来，与好基友彭宇一起上学，因为迟到而被老师罚跑操场，意外邂逅神秘转校生墨幽幽，两人产生了一种似曾相识的感觉。当晚放学，墨幽幽便偷偷尾随杜少陵，杜少陵察觉，上前质问，不料被墨幽幽一口吞下，命运就此改写。等待杜少陵的将是险象丛生的朦界，前世今生的爱恨与罪孽，以及拯救三界的宿命……              ",连载中,停更公告
508,215156,奸妃如此多娇,博易动漫,https://oss.mkzcdn.com/comic/cover/20200221/5e4f44fedf518-750x1000.jpg!cover-400,"
              京都贵女：“她懂诗词歌赋吗？她明白琴棋书画吗？她知道该如何相夫教子、执掌后院吗？”
苏姚：“我有美貌就够了……”
多年后，被碾压的京都贵女：“你不是说有美貌就够了吗？为什么你还用脑子？”
苏姚：“不知道越是美丽的女人，说的话越不可信吗？”              ",连载中,第21话 拜师礼
509,212539,画的丑还低产,信风花花,https://oss.mkzcdn.com/comic/cover/20180126/5a6ae05dc0340-1920x2560.jpg!cover-400,"
              画的丑还低产              ",连载中,就更新一张叭
510,208535,赤练当空,墨泉哗哗哗,https://oss.mkzcdn.com/comic/cover/20170602/5930c2557e745-600x800.jpg!cover-400,"
              我，蓝辰，只是为了傍晚喝口冰可乐，就被无缘无故的种下祸根。还没弄明白祸根是什么，就跌入兽耳大叔的不靠谱神秘组织……好不容易见到漂亮妹子，她却只想我去死？漫客栈元气少年新作《赤练当空》霸气来袭，敬请追读！              ",连载中,第22话
511,214978,白垩纪,卡斯特动漫,https://oss.mkzcdn.com/comic/cover/20191028/5db63fa4742fe-750x999.jpg!cover-400,"
              吴剑宇护送林汉中教授到N市进行磁场异常的调查，不料N市的异常状况达到了一个临界点，从而出现了某种虫洞，N市也因此被置换回白垩纪时代。随后吴剑宇一行人为寻找回到现代的方法，拼尽全力和各种危险的生物、环境进行战斗，这过程中慢慢的发现，带来威胁不止远古和生物和环境，还有人......              ",连载中,第23话1 接近
