,漫画ID,标题,作者,封面,内容简介,是否完结,最新章节,是否已收集,百度云分享链接,提取码,是否发布
1146,209946,猫咪坠入恋爱,MK酷漫,https://oss.mkzcdn.com/comic/cover/20170814/59914a2151e67-1500x2000.jpg!cover-400,"
              【不定期更新】本应该死的猫咪已人形复活，从此和主人公住在同一屋檐下。              ",完结,第15话,否,,,否
1147,209506,我的恋人是爱神,无量工作室,https://oss.mkzcdn.com/comic/cover/20180508/5af17517a1c68-600x800.jpg!cover-400,"
              谁说“完美女友”只能存在于二次元？
拜那怪人邻居兼房东所赐，将我的“完美女友”搬到了三次元！
但——但是！说好的女友呢？！
我面前为何站着一个红果果的男人？！
你的手在摸哪——唔嗯——
（貌似......感觉还不赖......）              ",完结,最终话,否,,,否
1148,213881,君与妾,触漫,https://oss.mkzcdn.com/comic/cover/20181227/5c24a04dc75b2-750x999.jpg!cover-400,"
              当岐黄之术天赋异禀的她，遇上娇弱病残的他，会牵扯出一些怎样的故事？              ",完结,番外 终章,否,,,否
1149,214942,本座右手成精了,有鹿文化,https://oss.mkzcdn.com/comic/cover/20191019/5daac1d353611-750x999.jpg!cover-400,"
              魔尊穆夜寻因为与神尊大战受伤，断了一条手臂，后在神尊帮助下，用万年水玉造了一条手臂接上，却没想到，这条手臂有了灵性，不听使唤地胡作非为。魔尊和右手开始了同体不同心的生活，却没想到，在朝夕相处中，渐渐产生了感情。然而这截水玉却隐藏着不为人知的目的……              ",完结,第39话 去神界偷水玉,否,,,否
1150,214743,战争机器,撸卡漫画,https://oss.mkzcdn.com/comic/cover/20190730/5d3f9e7f64d2b-750x999.jpg!cover-400,"
              布鲁是萨斯部队的精英特种兵。在与恐怖分子的某次战役中，他被炸成了重伤，整个团全军覆灭。当他再次醒来，发现自己躺在敌国的秘密实验室里。原来，他和几位昔日战友一起，作为第一批试验品，被改造成了恐怖分子的战争机器。而在所有机器中，布鲁发现只有他一个人还保留着原本的意识……但是他的机器身体并不受自己的控制，一次又一次被派上前线执行残杀昔日战友，甚至自己深爱着的家人的任务……在眼睁睁看着自己心爱的女儿倒在自己的枪下后，布鲁决心摆脱机器程序设定，唤醒所有的试验战争机器，给恐怖分子来一场“大逆袭”。              ",完结,最终话,否,,,否
1151,214543,这些神兽有点萌系列之祸仙传,左岸卡漫,https://oss.mkzcdn.com/comic/cover/20190603/5cf4d7e6ca2a2-750x999.jpg!cover-400,"
              他曾遭受伤痛，却因为她的出现而放弃复仇。而她真正爱的人却不是他……她要如何抉择？              ",完结,第28话 往事,否,,,否
1152,214500,我才不是魔法少女,SF轻小说,https://oss.mkzcdn.com/comic/cover/20190613/5d01b8e814a4c-750x999.jpg!cover-400,"
              为什么别人的超能力如此酷炫拉风，而我就必须变成萝莉魔法少女去战斗呢？ 为什么别的英雄打完小怪兽就帅气退场，而我却还要想办法躲开脑残粉的围追堵截？ 而且，为什么我越当超级英雄越穷啊！？这魔法少女，老子不当了！              ",完结,最终话,否,,,否
1153,213319,男神的私生饭,昭花社,https://oss.mkzcdn.com/comic/cover/20180919/5ba1f52a8caa0-2068x2757.jpg!cover-400,"
              童若薇原本是传媒公司的小小编辑，因为无意间发布了几张当红男星祈星然的‘不雅照’而被粉丝深扒其隐私并攻击辱骂，童若薇被冠上了私生饭的名头，工作及生活受到严重影响。此番事故波及到的还有当事人祈星然，一些粉丝因为照片的曝光而脱饭，严重的甚至粉转黑并公开抵制祈星然。
祈星然的经纪公司为了化解危机，竟高薪聘请童若薇去做祈星然的经纪人！童若薇奈于各种‘威逼利诱’，只能伸出脚踏入这个光怪陆离的娱乐圈……              ",完结,33.演出开始,否,,,否
1154,213210,别拉我当偶像,剧能玩,https://image.mkzcdn.com/comic/cover/20180905/5b8f9ff6d1137-600x800.jpg!cover-400,"
              为了陪从小就有明星梦的闺蜜面试，程子衿被强拉来了ZQ娱乐，这家全国知名的娱乐公司是许多向往进入娱乐圈的男男女女们的梦想之地，总裁周昂也是业内公认的帅哥男神。偶然之下，周昂与陪闺蜜来的程子衿在公司楼下相遇，原本因为二人的聒噪心生不满的他，在看到子衿酷似自己故人的样貌后却心生动摇，她和那位故人究竟有何联系……              ",完结,第53话,否,,,否
1155,213695,捡个金鱼当女友,昭花社,https://oss.mkzcdn.com/comic/cover/20181121/5bf523d078b90-2894x3858.jpg!cover-400,"
              小时候救下的金鱼居然化成人形来报恩了。自从开始同居，我吃得饱了穿的暖了，工作都开始顺风顺水了。              ",完结,15.纸片人,否,,,否
1156,214329,她是猫,夜摩天,https://oss.mkzcdn.com/comic/cover/20190614/5d035b3e8aaba-750x999.jpg!cover-400,"
              为报恩而来的灵猫牧之，将梁轻变换成宠物猫送到顾源身边，在解开顾源家族秘密的同时，牧之的身世谜团如同滚雪球般越滚越大。梁轻即将回到过去，会和牧之展开怎样的奇缘？              ",完结,第49话 初来乍到,否,,,否
1157,213277,如果不遇江少陵,幻空,https://oss.mkzcdn.com/comic/cover/20180912/5b9889be333da-600x800.jpg!cover-400,"
              他是江少陵，冷静克制，婚后看似薄情寡欲，实则爱妻成魔。她是伽蓝，自小天赋异禀，婚后却如钢丝游走，备受煎熬。 我江少陵在你的配偶栏里如果不是丈夫，就是亡夫。              ",完结,第20话,否,,,否
1158,213188,大唐飞行志,漫言星空,https://oss.mkzcdn.com/comic/cover/20180830/5b878a154082a-600x800.jpg!cover-400,"
              大兴城，这座隋炀帝建于都城之外的城都，聚集了为皇帝所需要的各行各业的人。风筝匠之子孟如风自幼丧母，便在大兴城中的风筝铺里长大。然而，平静的生活必然将被偶发的事件所摧毁。孟氏风筝片进献给皇帝的御用风筝居然脱线！孟父因此被打入死牢！为救父，孟如风跟自己的好兄弟李焉墨，共同踏上了反抗的道路！              ",完结,第24话 天下第一武将,否,,,否
1159,211921,琥珀·虚颜,神奇未来动漫,https://oss.mkzcdn.com/comic/cover/20170901/59a92f3a44c7b-600x800.jpg!cover-400,"
              外星少女意外穿越次元来到地球，原以为可以找到解救母星的方法。但却遇到新的危机，被困在一款全息电子产品内无法脱身。夜深人静，面对身形比自己大几十倍的地球宅男，她是选择顺从还是反抗？而最终，她又能否凭借自己的天赋与努力扭转乾坤，重建家园呢……              ",完结,第38话,否,,,否
1160,213579,剑灵：三生三世,漫悠悠工作室,https://oss.mkzcdn.com/comic/cover/20181029/5bd6729de5862-600x800.jpg!cover-400,"
              仙界少年陆渐清和剑灵摇光不顾众人反对，经历三世爱恨纠葛，破开艰难险阻终于有情人终成眷属，恩爱一生              ",完结,第16话,否,,,否
1161,213124,姻缘上上签,极漫文化,https://oss.mkzcdn.com/comic/cover/20180818/5b777638cff34-598x797.jpg!cover-400,"
              实习姻缘神秦丝丝闯下大祸，竟将少年和一只猫凑成一对！为挽回错误，秦丝丝私自下凡要把少年和猫拆散。然而缘妙不可言，扮男装、演跟班、变猫奴，秦丝丝最后把心都搭了进去……              ",完结,第26话 比赛开始,否,,,否
1162,212723,王牌校草的私宠宝贝,杭漫文化,https://oss.mkzcdn.com/comic/cover/20180519/5affbdee6346e-600x800.jpg!cover-400,"
              一段牵扯家族恩怨的校园恋爱，冰冷无情的韩氏家族大少爷遇上横冲直撞的蛮丫头，林夏夏最终倾心韩佐赫，却发现父母双亡居然与韩家有关……              ",完结,第7话  回家吃饭&洗澡,否,,,否
1163,214707,早安老公大人,剧能玩,https://oss.mkzcdn.com/comic/cover/20190716/5d2d39331691b-750x999.jpg!cover-400,"
              本来去见未婚夫凌烨的左盛夏，却在总统套房里见到了另一个男人——顾洛锦，她才恍然大悟这只不过是凌烨用她做了一个交易，为了报复凌烨，她答应和顾洛锦合作，做顾洛锦的女人，而顾洛锦也在各个方面帮助左盛夏，入学、拍戏，被其他人刁难，背后下的黑手，顾洛锦都在暗地里帮她解决，她得知真相后，渐渐被顾洛锦感动，喜欢上了顾洛锦。两人也因此从交易变成了两情相悦，最终幸福的在一起。              ",完结,最终话,否,,,否
1164,214438,幻夜的假面,极漫文化,https://oss.mkzcdn.com/comic/cover/20190523/5ce6035b3685c-750x999.jpg!cover-400,"
              少女凌筱被父亲“算计”，沦为妖怪男团的“奴仆”。
这里有冷酷高傲的吸血鬼，有儒雅温柔的食梦貘，有桀骜不驯的狼妖，还有呆萌可爱的小猫妖。妖生艰难，他们被迫组成男团出道，以获取“信仰之力”。
看凌筱如何步步为营，从“奴仆”到男团“导师”，带领四个妖怪走上妖生巅峰、星光璀璨……
诶？你说喜欢我？
不不不，人妖殊途……总之，我们是不可能……
昂~这家伙好帅（真香）！！！              ",完结,第24话 景哲狼化,否,,,否
1165,213466,前任·再见,麦萌漫画,https://oss.mkzcdn.com/comic/cover/20191218/5df9c2e8b7c77-750x999.jpg!cover-400,"
              为他人做伴娘，竟发现新郎是前男友？！婚礼路上遇车祸，醒后是否能和前男友再续前缘？面对来势凶猛的前任和善解人意的小鲜肉，她该何去何从？              ",完结,第28话1,否,,,否
1166,214966,我与少女的契约之路,仟绘动漫,https://oss.mkzcdn.com/comic/cover/20191023/5db0200f0c999-750x999.jpg!cover-400,"
              年幼的艾伯特遇见了幼年的安妮，两人因为误会打起来，艾伯特身体内出现异能圣剑，两人生命交织在一起。多年后艾伯特知道了父亲的死因，与鬼族发生战斗，与安妮再次相遇，两人以及圣剑被联系在一起……              ",完结,第70话,否,,,否
1167,215010,假面女孩,仟绘动漫,https://oss.mkzcdn.com/comic/cover/20191111/5dc8fbd0452b9-750x999.jpg!cover-400,"
              男主李泽是一名普通的美术老师，经常以自己美丽妻子沾沾自喜，沉溺于妻子每天下班的甜蜜之吻下，但是有一天，在妻子身上闻到了异样的洗发露的味道，意识到自己妻子可能有出轨的可能。经过一系列的调查后，误以为妻子竟然是一个高档会所中的一名佳丽，不知不觉中就卷入了一场纷争之中              ",完结,第45话,否,,,否
1168,212149,屹塔世界I黑暗之光,雨歌动漫,https://oss.mkzcdn.com/comic/cover/20171030/59f6ff212e05f-600x800.jpg!cover-400,"
              上古之战后，屹塔的平衡秩序被打破，原有的一切文明摧毁殆尽，世界进入长期的黑暗。各股力量分崩离析，寻找着能够延续各自种族繁衍的栖息地…… “汲取自然，延续种族”与“回归原始，融入自然”两大理念阵营再次引发的种族之战……              ",完结,第48话 前程未知下,否,,,否
1169,209838,被野兽侵蚀,汤町深,https://oss.mkzcdn.com/zymkcover/999/mh/35016.jpg!cover-400,"
              被强夺被深爱，那才是最极致的爱。一张照片把我困住，我也只能乖乖听你的了              ",完结,短篇,否,,,否
1170,213826,罪恶使徒,漫莱坞,https://oss.mkzcdn.com/comic/cover/20181222/5c1df7598d883-750x999.jpg!cover-400,"
              未来，世界大战爆发，大片区域变成辐射高危区，人类发展停滞。监狱也似乎成为了一个斗兽场，在这里没有法则，唯一信奉的就是力量！              ",完结,第10话 童年阴影,否,,,否
1171,35930,合成朱丽叶,阿绿,https://oss.mkzcdn.com/comic/cover/20190312/5c8788a788a67-600x800.png!cover-400,"
              MVP参赛作品，刊登于《知音漫客》第173期上。              ",完结,第5回 对不起我爱你,否,,,否
1172,214624,极品俏三国,极漫文化,https://oss.mkzcdn.com/comic/cover/20190621/5d0c8f3eaf73d-737x983.jpg!cover-400,"
              战斗+福利，你准备好了吗？一所培养“王者”的特殊学校，一块拥有称霸天下的力量的玉玺，为了夺取“王”的宝座，三国学园英杰们会使出怎样的绝招？              ",完结,第8话 你还差得远呢！,否,,,否
1173,209489,暗恋成婚,剧能玩,https://oss.mkzcdn.com/comic/cover/20170715/5969b8317634a-222x296.jpg!cover-400,"
              一场豪赌，季子默剃光了为喜欢的人留了十年的长发。一夜宿醉，醒来之后，眼前摆了一张红艳艳的结婚证！尤其是：这男人还是个三十岁的老男人！她二十岁的小姑娘怎么能嫁一个比她大十岁的老男人？离婚，这婚一万个得离！“顾疏白，我们必须离婚，你的年纪都够做我爸爸了！”“宝贝乖，让老公好好疼你。”重点不应该是离婚吗？“顾疏白，你瞧瞧你的皱纹！你和我这么一个小姑娘出去不害臊吗？”“默默，有没有觉得‘疏疏’的皱纹很性感……”“顾疏白，我要离婚，离婚！离婚！”“季子默，你再和我说一次离婚，我就抱着你儿子一块跳长江去！”……很久之后季子默才知道，这个老男人早就对她虎视眈眈。从她十五岁一直守到二十岁，只为了将他的姓冠在她的名前！              ",完结,第42话,否,,,否
