,标题,内容简介,分类,标签,下载链接,提取码,解压密码,来源地址
3,【欧美SLG/汉化/动态CG】暮光庄园 EP1-EP4 精翻汉化版+全CG【更新/PC+安卓】【2.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7330-1-22.html
4,【调.教SLG/汉化】催x眠复仇者！汉化版+CG存档★黑丝姐姐赛高！【新汉化】【600M】,,漫画,,,,,https://bbs.2046acg.com/thread-7323-1-22.html
5,【欧美SLG/汉化/动态CG】艾尔莎的噩梦 精翻汉化完结版+全CG【新汉化/PC+安卓】【700M】,,漫画,,,,,https://bbs.2046acg.com/thread-7320-1-22.html
6,【欧美SLG/汉化/动态CG】索尼娅的乡村生活 Ver0.25 精修汉化作弊版 V200607【更新/11G】,,漫画,,,,,https://bbs.2046acg.com/thread-7319-1-22.html
7,【欧美SLG/汉化/动态CG】火影同人：忍者后宫 V1.3b 精修汉化作弊版【更新/PC+安卓/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7318-1-22.html
8,【国产RPG/中文/动态】娇.妻小柔：V2.9中文版+前作【PC+安卓】【更新/NTR大作/4.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7317-1-22.html
9,【欧美RPG/汉化/动态CG】农民的追求 Ver1.91 精修汉化版+存档+攻略【2.65G】,,漫画,,,,,https://bbs.2046acg.com/thread-7316-1-22.html
10,【欧美RPG/汉化/全动态】纳迪亚之宝 Ver38062 精修汉化版★神级画面+存档【更新/2.9G】,,漫画,,,,,https://bbs.2046acg.com/thread-7310-1-22.html
11,【欧美SLG/汉化/2D】浪漫世界 Ver0.55 完整精翻汉化版 【更新】【920M】,,漫画,,,,,https://bbs.2046acg.com/thread-7309-1-22.html
12,【欧美SLG/汉化/动态CG】渴望的爱 V0.64 精翻汉化版+全CG【大更新/PC+安卓】【3.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7308-1-22.html
13,【拔作ADV/汉化】被母亲的饥.渴闺蜜发现了我在手冲？！汉化版+全CG包【CV/1.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7307-1-22.html
14,【3D互动/汉化/全动态】超★痴·女妹抖！2 步兵汉化版+中文动画【超精美/8.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7306-1-22.html
15,【互动SLG/中文/全动态】《情愿1+2》 STEAM官方中文步兵作弊版【新作/全CV】【2.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7301-1-22.html
16,【欧美SLG/汉化/动态】二次机遇：母亲的补偿 V1.1精修汉化完结版【更新/PC+安卓/3.7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7300-1-22.html
17,【调x教养成SLG/汉化/动态】魔王使魔！精修完整汉化版+攻略存档【新汉化/逗比/650M】,,漫画,,,,,https://bbs.2046acg.com/thread-7299-1-22.html
18,【欧美SLG/汉化/动态CG】欲x望小说 Ver0.12b 精翻汉化版+攻略【更新/PC+安卓】【2.1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7298-1-22.html
19,【欧美SLG/汉化/动态CG】德鲁卡家族 Ver0.65 精翻汉化版+存档【更新/PC+安卓】【3.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7297-1-22.html
0,【拔作ADV/汉化】人.妻色晴教团！完整汉化版+全CG包 [DWARFSOFT]【全CV】【1.82G】,,漫画,,,,,https://bbs.2046acg.com/thread-7296-1-23.html
1,【中文SLG/全动态】我是猫女仆喵 Ver1.21中文步兵版 [艹猫]【PC+安卓】【180M】,,漫画,,,,,https://bbs.2046acg.com/thread-7295-1-23.html
2,【沙盒SLG/汉化/动态CG】完美生活 Life Ver1.501精翻汉化版+攻略【新汉化】【2.7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7294-1-23.html
3,【国产RPG/中文/动态CG】幸福家庭 Ver1.0 中文版+攻略+全CG【新作/PC+安卓】【5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7292-1-23.html
4,【RPG/汉化】配种大叔来了！怀孕目标是美国人x妻！ 精翻汉化版【新汉化】【200M】,,漫画,,,,,https://bbs.2046acg.com/thread-7290-1-23.html
5,【大型ADV/汉化】与你心相连！精翻汉化完结版+全CG存档【新汉化/全CV】【4.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7289-1-23.html
6,【国产RPG/中文/全动态】逆命·REVERSE FATE V1.2 官方中文步兵版【更新/PC+安卓】【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7288-1-23.html
7,【欧美SLG/汉化/动态CG】私生女重置版 Ver1.50B-2 精修汉化修复版+攻略+作弊【3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7287-1-23.html
8,【RPG/汉化】库贝鲁的首枷病！Ver1.20 SSTM精修汉化版+存档+CG包【新汉化/NTR/1.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7280-1-23.html
9,【3D解谜/汉化/全动态】[古墓丽影同人]拯救劳拉！精翻汉化版+攻略【新汉化/1.1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7279-1-23.html
10,【SLG/中文/全动态】夏日狂想曲~乡间的难忘回忆！官方中文步兵版+存档【新汉化/920M】,,漫画,,,,,https://bbs.2046acg.com/thread-7278-1-23.html
11,【欧美SLG/汉化/动态CG】出x轨人.妻 Ver0.61 精翻汉化版+全CG【更新/PC+安卓】【1.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7277-1-23.html
12,【欧美SLG/中翻/动态CG】亚当和盖亚 V2.314整合高压作弊版/含MOD/人物替换【3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7276-1-23.html
13,【欧美神作SLG/汉化/动态】淑女别墅 Ver1.0B HD汉化版+重制版+CG动画【PC+安卓】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7275-1-23.html
14,【巨作ADV/汉化/动态】美少女万华镜5：理与迷宮的少女 精修完整汉化版+CG存档【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7269-1-23.html
15,【欧美SLG/汉化/动态CG】欲x望都市 Ver0.9 精修完整汉化版+全CG【新汉化/后宫大作/6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7268-1-23.html
16,【RPG/汉化】爱撩爱撩！修女玛莉安努！精翻汉化版【小马拉大车新作/PC+安卓/1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7267-1-23.html
17,【欧美SLG/汉化/动态CG】蜘蛛侠：面具下的男人 完结精翻汉化版【PC+安卓/2.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7266-1-23.html
18,【欧美SLG/汉化/动态CG】模拟后宫！Ver0.3.1.1 完结汉化版+作弊指令【PC+安卓/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7265-1-23.html
19,【欧美SLG/汉化】母亲的诱x惑 Ver1.0 精修汉化完结版+全CG【完坑/PC+安卓】【3.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7264-1-23.html
0,【国产ADV/中文/步兵】狩月~绝望的我与魅魔 官方中文版【新作/国语配音】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7258-1-24.html
1,【国产RPG/中文/动态CG】爱巢！正式最终完结版+国配动画【6.17更新/PC+安卓/13G】,,漫画,,,,,https://bbs.2046acg.com/thread-7257-1-24.html
2,【卡牌/中文/全动态】最后的恶魔：Last Evil V2.01b 官方中文步兵版【更新/CV】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7256-1-24.html
3,【3D/中文/实用整合】AI少女：璇玑公主 V0.75 完美整合版[全MOD收集+最新本体]【50G】,,漫画,,,,,https://bbs.2046acg.com/thread-7255-1-24.html
4,【欧美SLG/汉化/动态CG】潘多拉魔盒 Ver1.4 精翻汉化版+全CG【更新/PC+安卓】【3.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7253-1-24.html
5,【拔作ADV/汉化】高傲妻子堕落记：是好女人还是坏女人呢？汉化版+全CG【1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7252-1-24.html
6,【ARPG/汉化/动态】噩梦学校：迷惘的少女们！精翻汉化版+存档+CG包【全CV/600M】,,漫画,,,,,https://bbs.2046acg.com/thread-7251-1-24.html
7,【大型3D/中文/整合版】恋活：绿帽NTR黑暗版！2020年6月贴吧内容新整合【更新/40G】,,漫画,,,,,https://bbs.2046acg.com/thread-7244-1-24.html
8,【3D大型SLG/中文/邪x恶魔改】模拟人生4：1.63 绿色生活！全网最豪华极品整合版【50G】,,漫画,,,,,https://bbs.2046acg.com/thread-7243-1-24.html
9,【超绿帽RPG/汉化/解谜】寝取陷阱(换x妻) 精翻汉化版+存档【新汉化/PC+安卓】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7240-1-24.html
10,【欧美SLG/汉化/动态CG】非分之想：EP1-EP11 全11章精翻汉化版【更新/PC+安卓】【7.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7239-1-24.html
11,【沙盒SLG/汉化/动态CG】飞黄腾达 Ver0.4a 精翻汉化版+全CG【大后宫新作】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7238-1-24.html
12,【国产RPG/中文/动态CG】爱惜 Ver0.3 中文版+攻略+游戏地图【更新/PC+安卓】【2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7237-1-24.html
13,【拔作ADV/汉化】姐姐回来当你的新娘了哦~伊甸6th完整汉化版【全CV】【3.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7236-1-24.html
14,【ACT/全动态/中文】[エロ找拼图] Seek Girl 4：官方中文步兵版+完整攻略【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7235-1-24.html
15,【RPG/汉化】贫穷少年的姐姐催x眠计划！精修汉化完结版【新汉化/PC+安卓】【1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7231-1-24.html
16,【日系ADV/中文/全动态】叛逆的精神 nutaku官方中文步兵版 【新作/全CV】【1.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7230-1-24.html
17,【武侠SLG/中文】金庸群侠传X：Renpy重制中文版 Ver0.35★615更新【魔改/国语CV/9G】,,漫画,,,,,https://bbs.2046acg.com/thread-7229-1-24.html
18,【欧美SLG/汉化/动态CG】启示录~大雕征服世界！V0.4 精翻汉化版【更新/PC+安卓/2.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7227-1-24.html
19,【SLG/中文/步兵】末日少女：珍娜的羞辱生存日记 V1.11中文步兵版【PC+安卓/600M】,,漫画,,,,,https://bbs.2046acg.com/thread-7226-1-24.html
0,【HAG/中文/全动态】孤独的心：金发少女的伦理教育！中文版【佳作/全CV】【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7224-1-25.html
1,【经营SLG/中文】罪魇：Madam Blood！女警耻辱物语+全系列漫画+小说【新作/黑丝/3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7218-1-25.html
2,【探索RPG/中文/全动态】寻女之旅：迷雾之森！官方中文步兵版【新作/全CV】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7217-1-25.html
3,【RPG/精翻汉化/战斗H】卵之匙 Ver1.04 GORPG精修完整汉化版+全CG存档【新汉化/920M】,,漫画,,,,,https://bbs.2046acg.com/thread-7216-1-25.html
4,【大型ARPG/中文/全动态】惩戒·魅魔 V1.30 官方中文步兵版 [6月12日更新]【全CV/5.1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7215-1-25.html
5,【欧美SLG/汉化/动态】激x情燃烧的岁月 V0.685精修汉化版+存档攻略【更新/PC+安卓/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7214-1-25.html
6,【大型SLG/汉化/魔改】英雄战姬：GOLD！Ver1.1 黄金魔改汉化版+作弊+全CG【更新/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7213-1-25.html
7,【欧美SLG/汉化/动态CG】二次元老婆学院 V0.80a 精翻汉化版+CG【神作更新/PC+安卓/12G】,,漫画,,,,,https://bbs.2046acg.com/thread-7204-1-25.html
8,【3D互动/全动态】初音奴隶家族EX V1.10 [更新H事件/增加新人物]【更新】【12G】,,漫画,,,,,https://bbs.2046acg.com/thread-7202-1-25.html
9,【国产RPG/中文/全动态】逆命·REVERSE FATE V1.2 官方中文步兵版【更新/可纯可绿/1.8G】,,漫画,,,,,https://bbs.2046acg.com/thread-7201-1-25.html
10,【欧美SLG/汉化/沙盒】无尽的快x感-Unlimited Pleasure V0.30 精修汉化版【更新】【3.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7200-1-25.html
11,【换马RPG/汉化】妈妈暑假！我和妈妈们的H暑假！汉化版+CG包【社保音效/660M】,,漫画,,,,,https://bbs.2046acg.com/thread-7199-1-25.html
12,【欧美SLG/汉化/动态CG】被遗忘的天堂 Ver1.5 完结精翻汉化版 【PC+安卓】【3.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7198-1-25.html
13,【欧美SLG/汉化/动态CG】我在天堂 EP3 V0.4/含1-2完结精翻汉化版【更新/PC+安卓】【5.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7194-1-25.html
14,【塔防SLG/中文/全动态】赛博代理人 Cyber Agent 官方中文步兵版【新作】【1.9G】,,漫画,,,,,https://bbs.2046acg.com/thread-7193-1-25.html
15,【ACT/中文/全动态】耻辱剑士战：被俘公主调·教拷问夺还战！官方中文版【新汉化/700M】,,漫画,,,,,https://bbs.2046acg.com/thread-7191-1-25.html
16,【拔作ADV/汉化/步兵】模特梅丽莎 完结精翻步兵汉化版【新汉化/PC+安卓】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7190-1-25.html
17,【国产RPG/中文/动态CG】召唤抽奖系统 V1.9中文版+全CG★召唤火影【PC+安卓/3.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7189-1-25.html
18,【ACT/中文/3D探索】欧派传说！STEAM官方中文正式版+作弊【新作/全CV】【8.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7188-1-25.html
19,【欧美SLG/汉化/动态CG】神秘之石！全三章 精修汉化版+全CG【新汉化/PC+安卓/10G】,,漫画,,,,,https://bbs.2046acg.com/thread-7183-1-25.html
0,【互动SLG/中文/全动态】拼图猫娘2 迄今最强拼图SLG 官方中文步兵版【新作】【1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7182-1-26.html
1,【欧美SLG/汉化/动态CG】午夜天堂！Ver0.90 精翻汉化版+全CG【更新/PC+安卓】【3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7181-1-26.html
2,【欧美SLG/汉化/动态CG】权力真空 Ver0.5b fix 精翻汉化版【更新/PC+安卓】【NTR/2.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7180-1-26.html
3,【3D/全动态】真三国无双8：绅士版3D同人作品全收集+1.31全DLC版+MOD【最终收藏版】,,漫画,,,,,https://bbs.2046acg.com/thread-7175-1-26.html
4,【欧美SLG/汉化/动态CG】二次元老婆学院 V0.80a 汉化版+CG包【6月神作大更/PC+安卓/10G】,,漫画,,,,,https://bbs.2046acg.com/thread-7174-1-26.html
5,【大后宫SLG/汉化/动态CG】马克思的生活 EP1重制精翻汉化版【新汉化/PC+安卓】【5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7173-1-26.html
6,【欧美SLG/汉化/动态CG】隔壁班级 Ver0.91 全六章精翻汉化版【更新/PC+安卓】【1.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7171-1-26.html
7,【拔作ADV/汉化】谦信与信玄！造人的战斗~精翻汉化版【佳作/PC+安卓】【1.6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7169-1-26.html
8,【拔作ADV/汉化/2D手绘】分析学院 V1.06 精翻汉化版+全CG【完结/PC+安卓】【600M】,,漫画,,,,,https://bbs.2046acg.com/thread-7168-1-26.html
9,【大型SLG/汉化/动态CG】幽谷百合 V1.5 RENPY重置精翻汉化版【大更新/PC+安卓】【5.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7163-1-26.html
10,【养成SLG/中文/全动态】你的纸片人生活 STEAM官方中文步兵版【新作】【1.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7162-1-26.html
11,【欧美SLG/汉化/动态CG】妈妈之爱：全八章 完整汉化版【更新/PC+安卓版】【3.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7161-1-26.html
12,【欧美SLG/汉化/动态CG】我的最佳交易 My Best Deal Ver0.45 精翻汉化版【更新/1.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7160-1-26.html
13,【欧美SLG/汉化/催x眠】接管：Take Over V2.6 精翻汉化版【更新/PC+安卓】【NTR/高压】,,漫画,,,,,https://bbs.2046acg.com/thread-7159-1-26.html
14,【国产SLG/中文/步兵】负债千金！Ver1.12 官方中文步兵版【佳作/PC+安卓】【1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7158-1-26.html
15,【SLG/汉化/全动态】义女條教！将高傲少女变成趴趴的玩具！汉化版+全CG包【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7157-1-26.html
16,【RPG/汉化】魅魔游戏~在女友不知道的梦境中彻底沦陷 精翻汉化版+礼包【1.26G】,,漫画,,,,,https://bbs.2046acg.com/thread-7156-1-26.html
17,【调x教SLG/汉化】家里蹲女友重生计划 将所有H玩具全部用上吧！汉化版【新汉化/1G】,,漫画,,,,,https://bbs.2046acg.com/thread-7151-1-26.html
18,【RPG/中文/全动态】祈愿之旅：伊斯拉菲尔传说 V1.851 官方中文步兵版【更新/全CV/4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7150-1-26.html
19,【欧美SLG/汉化/动态CG】魔法石~Misterious Stones 精翻汉化版+全CG【新汉化】【2.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7149-1-26.html
0,【神奇佳作RPG/汉化】拜托了！召唤！使魔！！精修完整汉化版+全CG【新汉化/450M】,,漫画,,,,,https://bbs.2046acg.com/thread-7148-1-27.html
1,【国产RPG/中文/动态CG】虚实生活 Ver0.9 中文作弊版+礼包【大更新/PC+安卓】【7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7147-1-27.html
2,【大作ADV/汉化/全动态】如月真绫的指导 精修汉化中文版+存档+攻略【全CV/2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7146-1-27.html
3,【大型ADV/汉化】当孤僻之人遇上青春生活！全线汉化版【佳作/PC+安卓版】【6G】,,漫画,,,,,https://bbs.2046acg.com/thread-7145-1-27.html
4,【欧美SLG/汉化/动态CG】F.I.L.F Ver1.1.0C 精翻汉化版+攻略【修复/PC+安卓】【3.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7144-1-27.html
5,【调x教SLG/中文/步兵】精灵·特别教师：異！STEAM官方中文步兵版【新汉化/760M】,,漫画,,,,,https://bbs.2046acg.com/thread-7140-1-27.html
6,【大型RPG/中文/步兵】[虚幻4/魔兽同人]涅槃红龙~艾泽拉斯之艹！官方中文步兵版【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7139-1-27.html
7,【毛子SLG大作/汉化/动态CG】二次幸福 V3.4 精翻汉化作弊版+存档+攻略【新汉化/4.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7138-1-27.html
8,【大型ARPG/中文/步兵】风魔米娜2：不死身の真实！官方中文步兵版+前作【新作/4.3G】,,漫画,,,,,https://bbs.2046acg.com/thread-7137-1-27.html
9,【欧美SLG/汉化/动态CG】父女乱O岛：全剧情完结精修汉化版+攻略【更新/PC+安卓/3.5G】,,漫画,,,,,https://bbs.2046acg.com/thread-7136-1-27.html
10,【欧美SLG/汉化/动态】再续前缘：全三季-彻底完结！精修汉化版【完结/PC+安卓/10G】,,漫画,,,,,https://bbs.2046acg.com/thread-7127-1-27.html
11,【HAG/中文/全动态】RE：地下偶像X教辱育录！DL官方中文版【新汉化/全CV】【2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7126-1-27.html
12,【欧美SLG/汉化/动态CG】一切的开始：1-8章精修汉化版+全CG【大更新/PC+安卓】【7G】,,漫画,,,,,https://bbs.2046acg.com/thread-7125-1-27.html
13,【大型RPG/汉化】精灵人x妻：独守空房！Ver1.05 精修完整汉化版+全CG【新汉化/800M】,,漫画,,,,,https://bbs.2046acg.com/thread-7124-1-27.html
14,【国产RPG/中文/动态CG】热血硬派！Ver.17.1 中文超级作弊版【更新/PC+安卓】【4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7123-1-27.html
15,【欧美SLG/汉化/极致动态】失忆：Amnesia Ver1.0 精修汉化版★超精美【PC+安卓/3.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7122-1-27.html
16,【欧美RPG/汉化】僵尸生活2：逃离僵尸岛 V1.44 精翻作弊汉化版+存档+CG包【更新/1.4G】,,漫画,,,,,https://bbs.2046acg.com/thread-7116-1-27.html
17,【欧美SLG/汉化/动态CG】超级富二代！精修完整汉化版【新汉化/PC+安卓】【1.2G】,,漫画,,,,,https://bbs.2046acg.com/thread-7115-1-27.html
